1	0.6845471858978271	0.7289685010910034	0.8168139457702637	-0.045399025082588196	-0.1756424903869629	-0.09054975211620331
2	0.6845471858978271	0.7289685010910034	0.8168139457702637	-0.04817534238100052	-0.17271532118320465	-0.09605418145656586
4	0.6374240517616272	0.7705131769180298	0.879645824432373	-0.05090411752462387	-0.16961756348609924	-0.10145866870880127
5	0.6374240517616272	0.7705131769180298	0.879645824432373	-0.053582657128572464	-0.1663525402545929	-0.10675787925720215
7	0.5877853035926819	0.8090169429779053	0.9424777030944824	-0.05620831996202469	-0.1629236936569214	-0.11194664239883423
8	0.5877853035926819	0.8090169429779053	0.9424777030944824	-0.05877850577235222	-0.15933462977409363	-0.11701992899179459
10	0.5358268618583679	0.8443278670310974	1.0053095817565918	-0.0612906888127327	-0.15558916330337524	-0.12197288125753403
11	0.5358268618583679	0.8443278670310974	1.0053095817565918	-0.06374238431453705	-0.15169116854667664	-0.1268007904291153
13	0.48175370693206787	0.8763066530227661	1.0681414604187012	-0.06613117456436157	-0.1476447433233261	-0.13149909675121307
14	0.48175370693206787	0.8763066530227661	1.0681414604187012	-0.06845469772815704	-0.14345404505729675	-0.13606347143650055
16	0.4257793128490448	0.9048270583152771	1.1309733390808105	-0.0707106664776802	-0.13912342488765717	-0.14048968255519867
17	0.4257793128490448	0.9048270583152771	1.1309733390808105	-0.07289685308933258	-0.1346573382616043	-0.1447736918926239
19	0.3681245446205139	0.9297764897346497	1.19380521774292	-0.07501109689474106	-0.13006030023097992	-0.14891165494918823
20	0.3681245446205139	0.9297764897346497	1.19380521774292	-0.0770513191819191	-0.12533704936504364	-0.1528998762369156
22	0.30901697278022766	0.9510565400123596	1.2566370964050293	-0.07901549339294434	-0.12049232423305511	-0.15673480927944183
23	0.30901697278022766	0.9510565400123596	1.2566370964050293	-0.08090169727802277	-0.11553101986646652	-0.16041313111782074
25	0.24868983030319214	0.9685831665992737	1.3194689750671387	-0.08270805329084396	-0.11045811325311661	-0.16393166780471802
26	0.24868983030319214	0.9685831665992737	1.3194689750671387	-0.08443278819322586	-0.10527866333723068	-0.16728739440441132
28	0.18738122284412384	0.9822872877120972	1.382300853729248	-0.08607420325279236	-0.09999781847000122	-0.1704774647951126
29	0.18738122284412384	0.9822872877120972	1.382300853729248	-0.08763066679239273	-0.09462080150842667	-0.1734992265701294
31	0.12533311545848846	0.9921147227287292	1.4451327323913574	-0.08910065144300461	-0.08915292471647263	-0.17635013163089752
32	0.12533311545848846	0.9921147227287292	1.4451327323913574	-0.09048270434141159	-0.0835995301604271	-0.17902788519859314
34	0.06279037892818451	0.9980267286300659	1.5079646110534668	-0.09177546203136444	-0.07796607166528702	-0.18153028190135956
35	0.06279037892818451	0.9980267286300659	1.5079646110534668	-0.09297765046358109	-0.07225802540779114	-0.18385528028011322
37	-1.6292068494294654e-07	1.0	1.5707964897155762	-0.09408807754516602	-0.06648092716932297	-0.18600106239318848
38	-1.6292068494294654e-07	1.0	1.5707964897155762	-0.09510565549135208	-0.0606403723359108	-0.18796588480472565
40	-0.06279070675373077	0.9980267286300659	1.6336283683776855	-0.0960293710231781	-0.054741986095905304	-0.18974819779396057
